bootstrap_id,analysis_type,prompt_type,mean_f1,std_f1
160,within_prompt,vague,0.8669483860333761,0.009951905055725052
160,cross_prompt,all,0.8246417336685713,0.004786029086008698
161,within_prompt,vague,0.8683895500082719,0.008292519611551284
161,within_prompt,complex,0.8658320426940918,0.014835554975433558
161,cross_prompt,all,0.8246688602263468,0.005099526326322334
162,within_prompt,vague,0.8659654193454318,0.011180786545514331
162,within_prompt,complex,0.8688864558935165,0.012007062578791665
162,cross_prompt,all,0.8236888659497102,0.005500730260033309
163,within_prompt,complex,0.8655264532124555,0.011459703099913243
163,within_prompt,vague,0.8673547006422474,0.010481957245336817
163,cross_prompt,all,0.8254605296886328,0.004644530041353974
164,within_prompt,complex,0.8631582856178284,0.011127760808981564
164,within_prompt,vague,0.8657737374305725,0.008673152834845163
164,cross_prompt,all,0.824113110701243,0.005491128516768345
165,within_prompt,vague,0.8683241147261399,0.009792438861784774
165,within_prompt,complex,0.8652716462428753,0.013253256140864585
165,cross_prompt,all,0.8260082801183065,0.00552946174200698
166,within_prompt,complex,0.8685927255587145,0.012908265141265616
166,within_prompt,vague,0.864005939828025,0.0115394727973262
166,cross_prompt,all,0.8259505512667638,0.005849620746076332
167,within_prompt,complex,0.8652697127798329,0.010840999326160047
167,within_prompt,vague,0.8674298564592997,0.007770830816831558
167,cross_prompt,all,0.8254683906177305,0.005457605209060746
168,within_prompt,vague,0.8633693575859069,0.012526005923719281
168,within_prompt,complex,0.8616573587059975,0.01213916435462348
168,cross_prompt,all,0.8242757941814179,0.0052630098794900675
169,within_prompt,complex,0.8653988875448704,0.012198989502419965
169,within_prompt,vague,0.8656415854181562,0.011370155441912045
169,cross_prompt,all,0.8267347850698106,0.005774073070458758
170,within_prompt,complex,0.8644567955107916,0.010674586354411876
170,within_prompt,vague,0.8683324837684632,0.010157935555249404
170,cross_prompt,all,0.8237679322560628,0.005803963384938659
171,within_prompt,vague,0.8697698904621985,0.010263430177681903
171,within_prompt,complex,0.8647890161065495,0.012102338995862924
171,cross_prompt,all,0.823438401832137,0.006049684533804584
172,within_prompt,complex,0.859900859495004,0.009264283419904162
172,within_prompt,vague,0.868904217293388,0.007444118697008522
172,cross_prompt,all,0.8264462215205034,0.005105765661342429
173,within_prompt,complex,0.8631299018859864,0.009827464881209272
173,within_prompt,vague,0.8648703793684641,0.010864099397623348
173,cross_prompt,all,0.8248639404773712,0.004280922847742668
174,within_prompt,complex,0.8672020435333252,0.012168638304391216
174,within_prompt,vague,0.866869178685275,0.008402899168674082
174,cross_prompt,all,0.8247621981602795,0.005436081337876128
175,within_prompt,vague,0.8669647177060446,0.009873015339575754
175,within_prompt,complex,0.866107573111852,0.013343122735649178
175,cross_prompt,all,0.8249758107717647,0.005043812279967153
176,within_prompt,complex,0.8656390337716966,0.013279763330380749
176,within_prompt,vague,0.8698406093998959,0.008674473373186366
176,cross_prompt,all,0.825843516518088,0.004645502459985855
177,within_prompt,vague,0.8682052676494305,0.0101496635844958
177,within_prompt,complex,0.8669418195883433,0.012313543275209528
177,cross_prompt,all,0.8249150209310578,0.005793009600857227
178,within_prompt,complex,0.8660220050811768,0.009818461737067512
178,within_prompt,vague,0.8667752768682397,0.010105302037993865
178,cross_prompt,all,0.8259021889331729,0.004698626089242265
179,within_prompt,complex,0.8618806445080301,0.008555359261096471
179,within_prompt,vague,0.8660103440284729,0.010162260274259725
179,cross_prompt,all,0.8243327029049397,0.006598834035900767
180,within_prompt,complex,0.8647378047307333,0.01082213065260877
180,within_prompt,vague,0.8655021320218625,0.010898887850189456
180,cross_prompt,all,0.8243754461126508,0.005057937255409275
181,within_prompt,vague,0.8692041277885437,0.010152455058560612
181,within_prompt,complex,0.8623396719203276,0.011126068084905754
181,cross_prompt,all,0.8239721376068738,0.005343298483210032
182,within_prompt,vague,0.8642249637179904,0.010089845789128212
182,within_prompt,complex,0.8646924429469638,0.013927396029862838
182,cross_prompt,all,0.8252853945545529,0.005572957764971917
183,within_prompt,complex,0.8630414917355492,0.012307305273484724
183,within_prompt,vague,0.8647312770287195,0.01095625805401769
183,cross_prompt,all,0.8245979434457319,0.004601571596058969
184,within_prompt,complex,0.8653806900978088,0.009348583723251636
184,within_prompt,vague,0.8677600532770157,0.010713520660143356
184,cross_prompt,all,0.8250113233276035,0.005160484428899311
185,within_prompt,complex,0.864286329348882,0.011216545470607903
185,within_prompt,vague,0.8672479821576012,0.010164087704835494
185,cross_prompt,all,0.8253336784451507,0.005023436332447433
186,within_prompt,complex,0.8647718115856773,0.012067443127835248
186,within_prompt,vague,0.864977595053221,0.012250864073076757
186,cross_prompt,all,0.8250103975242039,0.005234071325867739
187,within_prompt,vague,0.8667494356632233,0.008905075302406425
187,within_prompt,complex,0.8600672582785288,0.00898525344202616
187,cross_prompt,all,0.8252565358199325,0.005543326199373675
188,within_prompt,complex,0.8648959100246429,0.01211959118131513
188,within_prompt,vague,0.8642806112766266,0.014513194945426905
188,cross_prompt,all,0.8252033667130904,0.005661614579861784
189,within_prompt,complex,0.8596824169158935,0.008150839218979338
189,within_prompt,vague,0.8657045364379883,0.010693996801041626
189,cross_prompt,all,0.8253830724528858,0.0057938233509965565
190,within_prompt,vague,0.8625094294548035,0.011235882643273664
190,within_prompt,complex,0.8656725058188806,0.007602395806901012
190,cross_prompt,all,0.8243415333190054,0.005495113642257586
191,within_prompt,complex,0.8654375167993399,0.013822018930436376
191,within_prompt,vague,0.8609340007488544,0.01156487506585558
191,cross_prompt,all,0.8262513864498872,0.004809448918632929
192,within_prompt,vague,0.8693703879480776,0.009962952389493232
192,within_prompt,complex,0.8652210146188736,0.012795386341422904
192,cross_prompt,all,0.8270273581147194,0.004741486693447267
193,within_prompt,complex,0.8654287224230559,0.014231895088003765
193,within_prompt,vague,0.8683365702629089,0.008729438853690492
193,cross_prompt,all,0.824213981628418,0.005131912564607533
194,within_prompt,complex,0.8617876297549197,0.010523190169340795
194,within_prompt,vague,0.865736049413681,0.01062742755796977
194,cross_prompt,all,0.8267138531574836,0.004665628333289362
195,within_prompt,vague,0.8655131974003532,0.011664902774750853
195,within_prompt,complex,0.863153012025924,0.009768541929377268
195,cross_prompt,all,0.8246431623895963,0.00584250119703054
196,within_prompt,complex,0.8672818740208944,0.012597199106313968
196,within_prompt,vague,0.8707122365633647,0.010028916012110705
196,cross_prompt,all,0.8253506714647466,0.005189458273263827
197,within_prompt,complex,0.8694255758415569,0.012625483539383505
197,within_prompt,vague,0.8673239675435153,0.010133525010039635
197,cross_prompt,all,0.8264393527457055,0.005680917415787135
198,within_prompt,vague,0.8677500538204027,0.011640264140141496
198,within_prompt,complex,0.8644101999022744,0.01059970478162719
198,cross_prompt,all,0.8268185296784276,0.005560965275053572
199,within_prompt,complex,0.8678929557402929,0.012107419266568482
199,within_prompt,vague,0.8635956613641036,0.011219489384145496
199,cross_prompt,all,0.8259374685585499,0.006143775835514253
200,within_prompt,complex,0.8685218041593378,0.01293117503679973
200,within_prompt,vague,0.8676514795848301,0.01020449759425557
200,cross_prompt,all,0.8254358818133672,0.004922987836456498
201,within_prompt,complex,0.8663721451392541,0.010591474896916536
201,within_prompt,vague,0.8683687042106282,0.009131745037937667
201,cross_prompt,all,0.8257275695024535,0.00544275433501552
202,within_prompt,vague,0.8667873417337736,0.008879707852722706
202,within_prompt,complex,0.8650034387906392,0.00828118388835387
202,cross_prompt,all,0.8246429631343255,0.0060836407385432755
203,within_prompt,complex,0.8655901421671328,0.013558910776890922
203,within_prompt,vague,0.8646587485616858,0.010435841468756021
203,cross_prompt,all,0.8240485424580781,0.005793674627382335
204,within_prompt,complex,0.8620021180673079,0.009448051043595224
204,within_prompt,vague,0.8654316067695618,0.011843673180999747
204,cross_prompt,all,0.8261707093980577,0.005337228718138052
205,within_prompt,complex,0.864101787408193,0.012131183268700406
205,within_prompt,vague,0.8678055176368127,0.011337483241382737
205,cross_prompt,all,0.8256135818858942,0.0061506553463216655
206,within_prompt,vague,0.8682074983914693,0.011037133211026569
206,within_prompt,complex,0.8640980402628581,0.010065981430940724
206,cross_prompt,all,0.8251774828942096,0.004609870758452537
207,within_prompt,vague,0.8681578462322553,0.008925694369822214
207,within_prompt,complex,0.8628151350551181,0.011382387935062787
207,cross_prompt,all,0.8250917853141317,0.004812676854378213
208,within_prompt,vague,0.8675090339448717,0.009400104074126336
208,within_prompt,complex,0.8626184595955743,0.011291191135638732
208,cross_prompt,all,0.8256175712398861,0.005000880727807122
209,within_prompt,vague,0.8656834175712184,0.010941023935710462
209,within_prompt,complex,0.8624909908875175,0.01170793196314842
209,cross_prompt,all,0.8261463642120361,0.005931026428034284
210,within_prompt,complex,0.8654679656028748,0.014346181448111967
210,within_prompt,vague,0.8646984875202179,0.012039427344545443
210,cross_prompt,all,0.8249098488262722,0.005863172142309693
211,within_prompt,vague,0.8674155275026957,0.008744190385536877
211,within_prompt,complex,0.8703309631347657,0.012338084783389673
211,cross_prompt,all,0.8239438765578799,0.004703942540324794
212,within_prompt,vague,0.8662971802379774,0.010122574041975092
212,within_prompt,complex,0.8613692427936354,0.010623674648299008
212,cross_prompt,all,0.8248901184724302,0.004988470860385958
213,within_prompt,complex,0.8654418814749945,0.012331527835075295
213,within_prompt,vague,0.8671999722719193,0.011330024785049641
213,cross_prompt,all,0.8256342136859893,0.0056127348229911495
214,within_prompt,vague,0.867457914352417,0.010089528491641233
214,within_prompt,complex,0.8597638890856788,0.008434323573385293
214,cross_prompt,all,0.8243428707122803,0.005075793364767521
215,within_prompt,vague,0.8647871613502502,0.010574038813656542
215,within_prompt,complex,0.8645317822694778,0.012231654726800437
215,cross_prompt,all,0.8265354511412707,0.004705028585280065
216,within_prompt,vague,0.8684685950477918,0.009510227741212835
216,within_prompt,complex,0.8649619014366813,0.012593554696655185
216,cross_prompt,all,0.8261444758285176,0.004474109991866943
217,within_prompt,vague,0.8675476461648941,0.010799540210012271
217,within_prompt,complex,0.8655988126993179,0.008471511688115316
217,cross_prompt,all,0.825914166075118,0.0043395312432276565
218,within_prompt,vague,0.8671393309320722,0.011431113539144068
218,within_prompt,complex,0.8623502021250518,0.012057879218776518
218,cross_prompt,all,0.8255375954839919,0.005206794826405513
219,within_prompt,vague,0.8654131889343262,0.011811912269441319
219,within_prompt,complex,0.8610338382422924,0.010606239081439263
219,cross_prompt,all,0.8245018161073023,0.005070876804999429
220,within_prompt,complex,0.8679246434143612,0.0130682968781352
220,within_prompt,vague,0.8653791302984412,0.01093904617694535
220,cross_prompt,all,0.825868753398337,0.005543064624126504
221,within_prompt,vague,0.8653102356653947,0.010262368306948726
221,within_prompt,complex,0.8717200721011442,0.012108079876591498
221,cross_prompt,all,0.8263250788052877,0.004710385239114492
222,within_prompt,complex,0.8674935802169468,0.013339471586793043
222,within_prompt,vague,0.8690590316599066,0.00902053326885317
222,cross_prompt,all,0.8250066262224446,0.004561169277412578
223,within_prompt,complex,0.8657520184150109,0.009154124459581001
223,within_prompt,vague,0.8673166400856442,0.010895000682100057
223,cross_prompt,all,0.8262329545426876,0.005032351642328124
224,within_prompt,complex,0.8669556104219877,0.01044550804472799
224,within_prompt,vague,0.8649951994419098,0.011192518167085436
224,cross_prompt,all,0.8255834219356378,0.0054641290840199185
225,within_prompt,complex,0.8676133553187052,0.008104267089724705
225,within_prompt,vague,0.8651759202281634,0.010307484909159368
225,cross_prompt,all,0.8239110100026034,0.005286385079858608
226,within_prompt,vague,0.8652185709388168,0.010171750480168138
226,within_prompt,complex,0.8654237124654982,0.014428379301928996
226,cross_prompt,all,0.8246959797714067,0.005755176599338335
227,within_prompt,complex,0.868256288766861,0.01045125339541574
227,within_prompt,vague,0.8644730283154382,0.009521808234257476
227,cross_prompt,all,0.82653346376599,0.005244943529547426
228,within_prompt,complex,0.8631423094442913,0.011345162278830825
228,within_prompt,vague,0.8680865231313204,0.010552066524166903
228,cross_prompt,all,0.8259879039092497,0.0046334803094570855
229,within_prompt,vague,0.8664940049250921,0.010891974996225042
229,within_prompt,complex,0.8646840810775757,0.013539790871169834
229,cross_prompt,all,0.8247127672459217,0.00625781373410676
230,within_prompt,complex,0.8688706186684695,0.011901388841783347
230,within_prompt,vague,0.8645092220533461,0.011193928400313257
230,cross_prompt,all,0.8261648851136366,0.004973925848922622
231,within_prompt,vague,0.8596315329725092,0.011273004666777471
231,within_prompt,complex,0.8659919977188111,0.013776323678209404
231,cross_prompt,all,0.8259968234568226,0.005346564822711077
232,within_prompt,complex,0.8692364567204526,0.009750758122045214
232,within_prompt,vague,0.8664473985370836,0.010522546606805126
232,cross_prompt,all,0.8248043397687516,0.00515510407560704
233,within_prompt,vague,0.8663996491167281,0.009945915536298313
233,within_prompt,complex,0.8642259339491526,0.01051741566797797
233,cross_prompt,all,0.8259726513263791,0.004147377624770724
234,within_prompt,vague,0.8620644067895824,0.011532439229483408
234,within_prompt,complex,0.8707184195518494,0.012255407760909737
234,cross_prompt,all,0.8254754529442898,0.005734590457490676
235,within_prompt,complex,0.8679887470991715,0.010940309190397032
235,within_prompt,vague,0.8680272259210285,0.010257944513233924
235,cross_prompt,all,0.8254582602150586,0.005051968702942651
236,within_prompt,complex,0.8617284430397881,0.012786319202505943
236,within_prompt,vague,0.8706113785505295,0.008640493166003016
236,cross_prompt,all,0.8251402816682492,0.005179056380443957
237,within_prompt,complex,0.8662739992141724,0.010566352718253475
237,within_prompt,vague,0.864190724492073,0.009572209293374656
237,cross_prompt,all,0.8240882795432518,0.005942651809617735
238,within_prompt,vague,0.8651382227738699,0.012272305041094807
238,within_prompt,complex,0.867638248205185,0.011224484680753674
238,cross_prompt,all,0.8249933580134777,0.005669318597205952
239,within_prompt,complex,0.867984746893247,0.013380692248941485
239,within_prompt,vague,0.8695741415023803,0.008054313722492011
239,cross_prompt,all,0.8245621485225225,0.004884191747267536
240,within_prompt,complex,0.8642632715842303,0.011008082735000485
240,within_prompt,vague,0.8673096522688866,0.009538219809947958
240,cross_prompt,all,0.8250029277801514,0.004724247143382834
241,within_prompt,vague,0.864879960599153,0.011301752101450147
241,within_prompt,complex,0.8679784115623025,0.011960648064634224
241,cross_prompt,all,0.8260024061389998,0.005224521603370306
242,within_prompt,complex,0.8666042545262505,0.010365995674777256
242,within_prompt,vague,0.8675926923751831,0.010377851753443927
242,cross_prompt,all,0.824845423113625,0.0049016489636400625
243,within_prompt,complex,0.867851557938949,0.010122954490013183
243,within_prompt,vague,0.8710189312696457,0.00930153357220421
243,cross_prompt,all,0.8245501158138117,0.004824536440144889
244,within_prompt,complex,0.8635428592010781,0.010692179004001464
244,within_prompt,vague,0.8712645078960218,0.005058935961619946
244,cross_prompt,all,0.8259845627678766,0.0059076071587299194
245,within_prompt,complex,0.8669813209109836,0.009453065161589435
245,within_prompt,vague,0.8714181969040319,0.010539987014147623
245,cross_prompt,all,0.8249049760677196,0.005584265975354211
246,within_prompt,complex,0.8624300986528397,0.010057643768170576
246,within_prompt,vague,0.8652669028802351,0.009250240322800671
246,cross_prompt,all,0.8244968737874713,0.005795423328478207
247,within_prompt,vague,0.866446723540624,0.00963007192133162
247,within_prompt,complex,0.8659573134623075,0.010283446929514436
247,cross_prompt,all,0.8244348444320537,0.005209781013854301
248,within_prompt,vague,0.8640552853283129,0.009755716276155206
248,within_prompt,complex,0.8635593908173698,0.012601728665618558
248,cross_prompt,all,0.8251501486219209,0.004896900188397153
249,within_prompt,complex,0.8600100829051092,0.008303539435216748
249,within_prompt,vague,0.8651970289647579,0.011245078805799471
249,cross_prompt,all,0.8253690040841395,0.005211767700742377
250,within_prompt,vague,0.867991144840534,0.009979389740374635
250,within_prompt,complex,0.8662042830671582,0.01153842542658094
250,cross_prompt,all,0.8246089654999811,0.006412731594246485
251,within_prompt,vague,0.8698396570980549,0.006644919855906048
251,within_prompt,complex,0.8634770322929729,0.010883734637773685
251,cross_prompt,all,0.8238906961566997,0.005387737034606108
252,within_prompt,complex,0.8665034770965576,0.012303739474870784
252,within_prompt,vague,0.8686597555875778,0.009614399940206717
252,cross_prompt,all,0.8248094136898334,0.00475627521390621
253,within_prompt,vague,0.8700528055429458,0.007531949282628151
253,within_prompt,complex,0.8651848710500277,0.014224791596248627
253,cross_prompt,all,0.8271132349967957,0.0049401337107703785
254,within_prompt,vague,0.8622265830636024,0.01203427815828195
254,within_prompt,complex,0.8665437879769698,0.009663116295049496
254,cross_prompt,all,0.8250094663638335,0.005099209155146246
255,within_prompt,complex,0.8692363733830659,0.011578563635614112
255,within_prompt,vague,0.8676283328156722,0.008234118832862361
255,cross_prompt,all,0.8262787631579808,0.005841060062183541
256,within_prompt,vague,0.8615152187969374,0.011361790668270604
256,within_prompt,complex,0.8677782453596592,0.010206006627605749
256,cross_prompt,all,0.8246845545677038,0.005466866040009928
257,within_prompt,vague,0.8682784988329961,0.009703763414468387
257,within_prompt,complex,0.8656913421370767,0.009514173416631529
257,cross_prompt,all,0.8246107167667813,0.005501653864395336
258,within_prompt,vague,0.8662140494898746,0.010998026873728159
258,within_prompt,complex,0.8621556319688496,0.010171674100297597
258,cross_prompt,all,0.8258375446751433,0.004928060396745023
259,within_prompt,vague,0.866506058236827,0.009012460382694067
259,within_prompt,complex,0.8642109957608309,0.0116105178415734
259,cross_prompt,all,0.8259417142557062,0.005164151751701661
260,within_prompt,complex,0.8630320815479054,0.011174691711343722
260,within_prompt,vague,0.8656001906645926,0.009737745966522734
260,cross_prompt,all,0.8260432633486661,0.00596339879106859
261,within_prompt,complex,0.8629721842314068,0.009570853123722967
261,within_prompt,vague,0.8669824755710104,0.009712103096301444
261,cross_prompt,all,0.8263755039292939,0.00494801071169979
262,within_prompt,vague,0.8679421047369639,0.008195673381250622
262,within_prompt,complex,0.8637794619021208,0.012654421341085579
262,cross_prompt,all,0.8243549493226138,0.00410539236417518
263,within_prompt,complex,0.8641555560262579,0.012465269234850926
263,within_prompt,vague,0.8683391014734904,0.010880957966491727
263,cross_prompt,all,0.8246829708417257,0.005677885787473953
264,within_prompt,complex,0.8657388339440028,0.013101075108586482
264,within_prompt,vague,0.8655074393307721,0.010948749066701811
264,cross_prompt,all,0.823777174949646,0.00532448995203824
265,within_prompt,complex,0.8671219803038097,0.011777052148016042
265,within_prompt,vague,0.8661071139833202,0.010806331067825388
265,cross_prompt,all,0.8259258942401155,0.005260028910442371
266,within_prompt,vague,0.8668514575277056,0.009228855504618036
266,within_prompt,complex,0.863093779367559,0.009289217009983149
266,cross_prompt,all,0.8252114534378052,0.005036832536625105
267,within_prompt,vague,0.8665279150009155,0.012262098920319764
267,within_prompt,complex,0.8670161366462708,0.012991579545767679
267,cross_prompt,all,0.8252796519036386,0.004995192652050667
268,within_prompt,complex,0.8646506700250838,0.012943097995510487
268,within_prompt,vague,0.8673650523026785,0.009529917097607032
268,cross_prompt,all,0.8253416966418831,0.005990516238304009
269,within_prompt,complex,0.8660253554582595,0.011643314818153826
269,within_prompt,vague,0.8684905999236636,0.008884611673764174
269,cross_prompt,all,0.8242308036336359,0.005517930395221919
270,within_prompt,vague,0.8635949123473394,0.012083074534660917
270,within_prompt,complex,0.8631728559732437,0.012774774000397
270,cross_prompt,all,0.8253058338165283,0.005207147296368451
271,within_prompt,vague,0.8655242148567649,0.011338082080815177
271,within_prompt,complex,0.8676854819059372,0.01178549726605728
271,cross_prompt,all,0.8245709394586498,0.005644655134271723
272,within_prompt,complex,0.866170276295055,0.01024006476892299
272,within_prompt,vague,0.8687028006503457,0.009750852300913364
272,cross_prompt,all,0.8259337890148163,0.004186836611513546
273,within_prompt,complex,0.8656240986741107,0.011499608396478869
273,within_prompt,vague,0.8652933772121157,0.009444431868910664
273,cross_prompt,all,0.8252015858888626,0.005326738881458171
274,within_prompt,vague,0.8650014321009318,0.010683582880067604
274,within_prompt,complex,0.8625662780943371,0.010831847046754326
274,cross_prompt,all,0.825353227962147,0.005420184758679512
275,within_prompt,vague,0.8653713564078013,0.01126782347889729
275,within_prompt,complex,0.8649503337709528,0.0128290390994276
275,cross_prompt,all,0.8258283361792564,0.004873628987107782
276,within_prompt,vague,0.8707605694469652,0.008313853998826103
276,within_prompt,complex,0.8635713633368997,0.012986675002525113
276,cross_prompt,all,0.826324940811504,0.005089933536900554
277,within_prompt,vague,0.8639987271565658,0.012557393141203143
277,within_prompt,complex,0.8621259540319443,0.009686610870506063
277,cross_prompt,all,0.8245961189270019,0.004400431878518027
278,within_prompt,vague,0.8674450097260652,0.010174120860559471
278,within_prompt,complex,0.8709143631988101,0.01289457469715776
278,cross_prompt,all,0.8263310803019482,0.005371402029378559
279,within_prompt,complex,0.8644112610816955,0.013309343209777962
279,within_prompt,vague,0.8664786440354807,0.009806919584343241
279,cross_prompt,all,0.8263770723954226,0.00562674817080838
280,within_prompt,complex,0.8634696990251541,0.010605191090898938
280,within_prompt,vague,0.8671327179128473,0.009263212212377976
280,cross_prompt,all,0.8251870542156453,0.005355936438262253
281,within_prompt,vague,0.8677948531897172,0.010318763306817231
281,within_prompt,complex,0.8720890601476033,0.010952269057231801
281,cross_prompt,all,0.8238872492088462,0.005079368464130275
282,within_prompt,complex,0.861513790876969,0.0091213676135052
282,within_prompt,vague,0.861742403358221,0.011448538182686901
282,cross_prompt,all,0.8261088407956637,0.004826850997172144
283,within_prompt,complex,0.8625118231773377,0.01108002591670959
283,within_prompt,vague,0.8687012374401093,0.009740897697691141
283,cross_prompt,all,0.8256507321544315,0.005400303443474954
284,within_prompt,vague,0.8656665772199631,0.011315414602514583
284,within_prompt,complex,0.8629027732781002,0.011308731229515607
284,cross_prompt,all,0.8256273478792425,0.004577907015332265
285,within_prompt,complex,0.8614305928349495,0.0103419462719836
285,within_prompt,vague,0.8670819537206129,0.01309401747865557
285,cross_prompt,all,0.8244793032700161,0.004950561878527304
286,within_prompt,vague,0.8693173320397086,0.008106814795992498
286,within_prompt,complex,0.8660652480627361,0.010305809183847835
286,cross_prompt,all,0.82534494205397,0.005428896271494772
287,within_prompt,complex,0.8648640923202038,0.012875729719227928
287,within_prompt,vague,0.8656788280135707,0.01096995357630998
287,cross_prompt,all,0.8241606791104589,0.005895354973433088
288,within_prompt,vague,0.8677335726587396,0.009294552345908307
288,within_prompt,complex,0.8644070757759942,0.0121496935241
288,cross_prompt,all,0.8250473633645072,0.004781857251180856
289,within_prompt,complex,0.8650029798348745,0.009998349570436894
289,within_prompt,vague,0.8647395074367523,0.01108171612526705
289,cross_prompt,all,0.8243483450947976,0.005387980142636737
290,within_prompt,complex,0.8640150213241578,0.00877136969461261
290,within_prompt,vague,0.8621492981910706,0.012350166901050652
290,cross_prompt,all,0.8258055047346995,0.00433292717484602
291,within_prompt,complex,0.8662470358389395,0.013291833701865804
291,within_prompt,vague,0.8674673028290272,0.010735305529815635
291,cross_prompt,all,0.8256169930100441,0.006656736562214463
292,within_prompt,vague,0.8662081098556519,0.01051782406909659
292,within_prompt,complex,0.8636152863502502,0.009725943467466138
292,cross_prompt,all,0.826246581647707,0.005238841643967077
293,within_prompt,complex,0.8635774907611665,0.011503531474049587
293,within_prompt,vague,0.8635986526807149,0.011767125004764649
293,cross_prompt,all,0.8254449649290605,0.006033025341784532
294,within_prompt,vague,0.8653695764748947,0.010584677795028564
294,within_prompt,complex,0.8714464821598746,0.014287505868855488
294,cross_prompt,all,0.8240834953992263,0.005972587494686962
295,within_prompt,complex,0.8645342350006103,0.008614835975762784
295,within_prompt,vague,0.8640224512885598,0.01118014642346994
295,cross_prompt,all,0.8255482084221311,0.005245997377049916
296,within_prompt,vague,0.8648446706625131,0.010833238156325543
296,within_prompt,complex,0.8614689588546753,0.010479846393206134
296,cross_prompt,all,0.8252365801069471,0.004857418573702562
297,within_prompt,vague,0.8677958377770015,0.009747793058534413
297,within_prompt,complex,0.8726481028965541,0.014726494752228866
297,cross_prompt,all,0.8252399855730485,0.004735545392717076
298,within_prompt,vague,0.8685478395031344,0.007218676469318418
298,within_prompt,complex,0.8674591109156609,0.009674051661973205
298,cross_prompt,all,0.8260282548991117,0.0046496904969184705
299,within_prompt,vague,0.8637512549757957,0.010247137147656344
299,within_prompt,complex,0.8658943458607322,0.011611899624211653
299,cross_prompt,all,0.8260227851569653,0.004739111479761961
300,within_prompt,vague,0.8652185542242867,0.010387965930238306
300,within_prompt,complex,0.8615347290039063,0.009102472511026832
300,cross_prompt,all,0.826840993605162,0.004758480322270378
301,within_prompt,vague,0.8620995499870994,0.011122976324566146
301,within_prompt,complex,0.8682424475749334,0.013860404047848324
301,cross_prompt,all,0.8251578556863886,0.004763662985414117
302,within_prompt,complex,0.8591632201121404,0.010124676624770842
302,within_prompt,vague,0.8664947296011036,0.010698709237254191
302,cross_prompt,all,0.8248733659179843,0.005121541040028948
303,within_prompt,complex,0.8669269581635793,0.011675582518647304
303,within_prompt,vague,0.8650229244396604,0.010606068265480157
303,cross_prompt,all,0.8258390505062906,0.004625997591505565
304,within_prompt,vague,0.8610352377096812,0.012394096254086688
304,within_prompt,complex,0.8631770861776251,0.011440659698704558
304,cross_prompt,all,0.8243009503240939,0.00552283327463762
305,within_prompt,vague,0.8679722299178442,0.010890762808970583
305,within_prompt,complex,0.8609209437119333,0.013205102042071646
305,cross_prompt,all,0.8262083321809769,0.004319997680177692
306,within_prompt,complex,0.8664149373769761,0.011930779446539577
306,within_prompt,vague,0.869016054798575,0.006402506909377094
306,cross_prompt,all,0.8245022617004536,0.005103429135222347
307,within_prompt,complex,0.8651394307613373,0.011671672409035553
307,within_prompt,vague,0.8669166135787963,0.01171822911821247
307,cross_prompt,all,0.8256093108135721,0.004562062496204746
308,within_prompt,complex,0.8641898905237516,0.012425719659629126
308,within_prompt,vague,0.8642336169878642,0.010900674599048003
308,cross_prompt,all,0.8262115648159614,0.004767347388313308
309,within_prompt,complex,0.8694318102465736,0.013400350018112765
309,within_prompt,vague,0.8645965829491615,0.011409802865839591
309,cross_prompt,all,0.8257565741636315,0.005126784121481415
310,within_prompt,complex,0.8711535965695101,0.013044555468812544
310,within_prompt,vague,0.8656106449308849,0.010916165919503685
310,cross_prompt,all,0.8246764439456867,0.004094503341318865
311,within_prompt,complex,0.8631258209546407,0.010942223733271172
311,within_prompt,vague,0.8675139651579016,0.010756537708805842
311,cross_prompt,all,0.8244694040176717,0.005164297000577462
312,within_prompt,vague,0.8661303255293105,0.010685783881399954
312,within_prompt,complex,0.8638371229171753,0.010657597024783728
312,cross_prompt,all,0.8262807879042118,0.004373636991801041
313,within_prompt,vague,0.863915054694466,0.011591976352244873
313,within_prompt,complex,0.8663358796726573,0.011916733611572068
313,cross_prompt,all,0.8255478273267332,0.004708778715637237
314,within_prompt,vague,0.8681582474708557,0.009294497967170893
314,within_prompt,complex,0.8644197677311144,0.010002504052063751
314,cross_prompt,all,0.8255119006684486,0.005575107620476716
315,within_prompt,complex,0.869145352994242,0.014394070463016408
315,within_prompt,vague,0.8712476675327008,0.008304780317619895
315,cross_prompt,all,0.8244029144023327,0.004628744836186439
316,within_prompt,vague,0.8668537239233652,0.011104145005581927
316,within_prompt,complex,0.8597986129197207,0.012421780532160366
316,cross_prompt,all,0.8251136038817611,0.005762285035805386
317,within_prompt,vague,0.865014699789194,0.011166518789241346
317,within_prompt,complex,0.8636637506661592,0.007800284728877276
317,cross_prompt,all,0.8243979011711321,0.004769666705519367
318,within_prompt,complex,0.8643666451627557,0.01065281752517019
318,within_prompt,vague,0.8632218862573305,0.011519860802010423
318,cross_prompt,all,0.8262484232584636,0.005690847764063225
319,within_prompt,vague,0.8676329444755208,0.010560676867967711
319,within_prompt,complex,0.8629437855311802,0.012019425805321565
319,cross_prompt,all,0.8255381735888394,0.004861597125491096
320,within_prompt,complex,0.8609207299622622,0.009138929398720219
320,within_prompt,vague,0.8644218035042286,0.01168822212019289
320,cross_prompt,all,0.8258920885481924,0.005411100641557555
